timestamp,trigger_code,event_label,trial_info
1774045401.431513071,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=17
1774045401.431981087,phase2_fixation_onset,phase2_fixation_onset,trial=18
1774045401.939928055,phase2_fixation_offset,phase2_fixation_offset,trial=18
1774045402.051334858,phase2_context1_onset,phase2_context1_onset,trial=18
1774045403.056020975,phase2_context1_offset,phase2_context1_offset,trial=18
1774045403.056512117,phase2_shape_onset,phase2_shape_onset,trial=18
1774045404.068517208,phase2_shape_offset,phase2_shape_offset,trial=18
1774045404.069418907,phase2_blank1_onset,phase2_blank1_onset,trial=18
1774045405.077590942,phase2_blank1_offset,phase2_blank1_offset,trial=18
1774045405.078464985,phase2_reddot_onset,phase2_reddot_onset,trial=18
1774045408.086169004,phase2_reddot_offset,phase2_reddot_offset,trial=18
1774045408.086719036,phase2_context2_onset,phase2_context2_onset,trial=18
1774045409.109899998,phase2_context2_offset,phase2_context2_offset,trial=18
1774045409.110951900,phase2_shape2_onset,phase2_shape2_onset,trial=18
1774045410.120629072,phase2_shape2_offset,phase2_shape2_offset,trial=18
1774045410.121522903,phase2_blank2_onset,phase2_blank2_onset,trial=18
1774045411.141248941,phase2_blank2_offset,phase2_blank2_offset,trial=18
1774045411.142373800,phase2_reddot2_onset,phase2_reddot2_onset,trial=18
1774045414.151003838,phase2_reddot2_offset,phase2_reddot2_offset,trial=18
1774045414.172086000,phase2_question_onset,phase2_question_onset,trial=18
1774045414.586626053,phase2_response,phase2_response,trial=18 response=CARROT
1774045414.587458134,phase2_question_offset,phase2_question_offset,trial=18
1774045414.588048935,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=18
1774045415.097249031,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=18
1774045415.097742081,phase2_fixation_onset,phase2_fixation_onset,trial=19
1774045415.605628967,phase2_fixation_offset,phase2_fixation_offset,trial=19
1774045415.711103916,phase2_context1_onset,phase2_context1_onset,trial=19
1774045416.716709852,phase2_context1_offset,phase2_context1_offset,trial=19
1774045416.717567921,phase2_shape_onset,phase2_shape_onset,trial=19
1774045417.728753805,phase2_shape_offset,phase2_shape_offset,trial=19
1774045417.729242802,phase2_blank1_onset,phase2_blank1_onset,trial=19
1774045418.740118027,phase2_blank1_offset,phase2_blank1_offset,trial=19
1774045418.740607023,phase2_reddot_onset,phase2_reddot_onset,trial=19
1774045421.749234915,phase2_reddot_offset,phase2_reddot_offset,trial=19
1774045421.750949860,phase2_context2_onset,phase2_context2_onset,trial=19
1774045422.769942999,phase2_context2_offset,phase2_context2_offset,trial=19
1774045422.770995855,phase2_shape2_onset,phase2_shape2_onset,trial=19
1774045423.781434059,phase2_shape2_offset,phase2_shape2_offset,trial=19
1774045423.782064915,phase2_blank2_onset,phase2_blank2_onset,trial=19
1774045424.789120913,phase2_blank2_offset,phase2_blank2_offset,trial=19
1774045424.789729118,phase2_reddot2_onset,phase2_reddot2_onset,trial=19
1774045427.801039934,phase2_reddot2_offset,phase2_reddot2_offset,trial=19
1774045427.827865124,phase2_question_onset,phase2_question_onset,trial=19
1774045430.011317015,phase2_response,phase2_response,trial=19 response=CARROT
1774045430.012198925,phase2_question_offset,phase2_question_offset,trial=19
1774045430.013302088,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=19
1774045430.517118931,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=19
1774045430.518239021,phase2_fixation_onset,phase2_fixation_onset,trial=20
1774045431.026181221,phase2_fixation_offset,phase2_fixation_offset,trial=20
1774045431.138138056,phase2_context1_onset,phase2_context1_onset,trial=20
1774045432.142708063,phase2_context1_offset,phase2_context1_offset,trial=20
1774045432.143623829,phase2_shape_onset,phase2_shape_onset,trial=20
1774045433.154345036,phase2_shape_offset,phase2_shape_offset,trial=20
1774045433.155130148,phase2_blank1_onset,phase2_blank1_onset,trial=20
1774045434.161923170,phase2_blank1_offset,phase2_blank1_offset,trial=20
1774045434.162823915,phase2_reddot_onset,phase2_reddot_onset,trial=20
1774045437.170277119,phase2_reddot_offset,phase2_reddot_offset,trial=20
1774045437.171121836,phase2_context2_onset,phase2_context2_onset,trial=20
1774045438.187839031,phase2_context2_offset,phase2_context2_offset,trial=20
1774045438.189069033,phase2_shape2_onset,phase2_shape2_onset,trial=20
1774045439.198168039,phase2_shape2_offset,phase2_shape2_offset,trial=20
1774045439.198925972,phase2_blank2_onset,phase2_blank2_onset,trial=20
1774045440.222652912,phase2_blank2_offset,phase2_blank2_offset,trial=20
1774045440.223541021,phase2_reddot2_onset,phase2_reddot2_onset,trial=20
1774045443.229471922,phase2_reddot2_offset,phase2_reddot2_offset,trial=20
1774045443.248516083,phase2_question_onset,phase2_question_onset,trial=20
1774045444.368844986,phase2_response,phase2_response,trial=20 response=CINEMA
1774045444.369400024,phase2_question_offset,phase2_question_offset,trial=20
1774045444.370038986,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=20
1774045444.875058889,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=20
1774045444.875908136,phase2_fixation_onset,phase2_fixation_onset,trial=21
1774045445.383142948,phase2_fixation_offset,phase2_fixation_offset,trial=21
1774045445.477107048,phase2_context1_onset,phase2_context1_onset,trial=21
1774045446.482589006,phase2_context1_offset,phase2_context1_offset,trial=21
1774045446.484239101,phase2_shape_onset,phase2_shape_onset,trial=21
1774045447.515753031,phase2_shape_offset,phase2_shape_offset,trial=21
1774045447.516391993,phase2_blank1_onset,phase2_blank1_onset,trial=21
1774045448.542151928,phase2_blank1_offset,phase2_blank1_offset,trial=21
