timestamp,trigger_code,event_label,trial_info
1777483496.383923054,phase2_fixation_onset,phase2_fixation_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483496.891763926,phase2_fixation_offset,phase2_fixation_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483498.170854807,phase2_context1_onset,phase2_context1_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483499.196810007,phase2_context1_offset,phase2_context1_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483499.197488070,phase2_shape_onset,phase2_shape_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483500.208585978,phase2_shape_offset,phase2_shape_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483500.209560156,phase2_reddot_onset,phase2_reddot_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483502.219302893,phase2_reddot_offset,phase2_reddot_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483502.219750881,phase2_context2_onset,phase2_context2_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483503.246900082,phase2_context2_offset,phase2_context2_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483503.247781038,phase2_shape2_onset,phase2_shape2_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483504.259268045,phase2_shape2_offset,phase2_shape2_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483504.260017872,phase2_reddot2_onset,phase2_reddot2_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483506.271265984,phase2_reddot2_offset,phase2_reddot2_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483506.301086903,phase2_question_onset,phase2_question_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1 cat_a=SPORTSFIELD cat_b=KITCHEN
1777483507.215377808,phase2_response,phase2_response,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1 response=KITCHEN
1777483507.215528011,phase2_question_offset,phase2_question_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483507.215925932,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483507.718992949,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=22 shape=bikewheel.bmp ctx1=sportsfield1.png ctx2=kitchen1.png variant=primary_first_img1
1777483507.721128941,phase2_fixation_onset,phase2_fixation_onset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483508.228606939,phase2_fixation_offset,phase2_fixation_offset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483509.677356005,phase2_context1_onset,phase2_context1_onset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483510.704636812,phase2_context1_offset,phase2_context1_offset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483510.705455065,phase2_shape_onset,phase2_shape_onset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483511.715549946,phase2_shape_offset,phase2_shape_offset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483511.715993166,phase2_reddot_onset,phase2_reddot_onset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483513.733925819,phase2_reddot_offset,phase2_reddot_offset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483513.735320091,phase2_context2_onset,phase2_context2_onset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
1777483514.772671938,phase2_context2_offset,phase2_context2_offset,trial=23 shape=toiletpaper.bmp ctx1=bathroom.png ctx2=office.png variant=primary_first_img0
